-9.42617	-2.99995	-1.95720	-0.00507	0.00275	0.02020
0.15893	-10.40409	3.06674	-0.00241	0.00566	0.01931
5.00267	7.24825	2.52085	0.00677	0.00256	-0.02079
4.38230	-3.20693	10.00383	-0.01544	0.00811	0.00936
6.48092	0.67780	11.01767	-0.00951	-0.01471	0.00650
8.34404	-6.79141	-4.52929	0.00006	0.01090	-0.01623
-6.36614	-6.00248	-5.25345	0.01581	-0.01292	-0.00439
-11.77752	-6.01141	-3.53629	0.00761	-0.00593	-0.01528
-1.87820	-9.30728	-1.45273	0.01088	-0.00499	0.01788
-11.32315	-4.62721	-3.49631	0.00854	-0.01333	-0.01002
8.37827	7.38902	2.39591	0.00758	-0.00275	-0.01804
-4.63659	12.68506	-0.38075	0.00136	-0.00005	-0.01813
-4.70646	-8.68046	-9.74430	0.01624	-0.00757	-0.00110
12.73152	2.25680	-3.89416	-0.00316	0.01791	0.00006
2.77577	-10.31068	-4.64069	-0.00772	0.00561	-0.01709
7.05995	-5.33329	0.12192	-0.00209	-0.00327	-0.02205
-0.80024	-6.41704	7.65685	0.00138	0.01604	0.01359
4.70600	0.44406	-12.06955	-0.00237	0.01841	-0.00025
-8.24153	4.79518	2.58844	0.00972	0.00732	0.01738
-4.87323	9.56364	2.01625	0.01753	0.00957	-0.00303
-7.41283	-1.99225	5.42554	0.01191	0.00399	0.01774
-6.70702	-6.14079	10.22755	0.01229	-0.01325	0.00010
6.11559	8.49866	-7.10758	0.00905	0.00623	0.01524
-12.90293	2.34412	-4.59494	-0.00662	-0.00923	0.01388
11.05242	-7.43770	-1.27584	0.00674	0.01207	-0.01194
6.46441	-2.72931	11.93662	0.01542	0.00603	-0.00697
0.03115	-2.21927	11.52984	-0.01034	0.01622	0.00315
11.81182	7.03929	0.50799	0.00882	-0.01512	0.00430
-2.02677	10.57568	-4.05766	-0.00835	0.00497	0.01712
6.88458	9.12454	-7.77429	-0.00985	-0.00473	-0.01428
6.33407	-1.42430	12.38583	0.01281	-0.00982	-0.00768
-4.27319	4.37070	-7.38178	0.01733	0.01252	-0.00262
9.63681	2.50027	-3.61599	-0.00635	-0.00333	-0.01921
10.80542	0.30355	-2.01224	0.00251	0.01271	0.01541
1.84322	0.25765	-11.29867	0.00471	-0.01916	0.00033
0.28144	11.73335	2.82704	0.01035	0.00356	-0.01581
-3.40618	-7.48166	-11.06799	-0.01733	0.00073	0.00484
0.77107	-8.52480	7.38299	-0.01647	-0.00808	-0.00761
-6.21686	7.40119	9.44452	0.00305	0.01503	-0.00977
-12.30250	-4.18640	1.08419	-0.00589	0.01753	0.00084
6.05080	11.51231	-4.65139	-0.01411	0.00308	-0.01073
5.01281	-0.47501	-7.46000	-0.01844	-0.00108	-0.01232
9.26901	1.82732	6.96358	-0.01020	0.01318	0.01011
-8.96655	3.37327	-6.33772	-0.01217	-0.00446	0.01484
-3.00874	3.39764	13.21848	0.00650	0.01643	-0.00275
-3.94578	1.88789	13.06221	0.01597	-0.00607	0.00570
12.89905	0.43193	2.83918	0.00251	0.01246	-0.01329
5.30699	-9.86366	3.44326	0.01695	0.00667	-0.00700
10.15060	3.11363	-7.74928	-0.00990	0.01362	-0.00750
-7.96561	4.77086	-8.71028	0.00821	0.01675	0.00166
-12.06923	-4.00155	-2.27043	-0.00336	-0.00024	0.01829
-1.35978	-3.06125	-11.98057	-0.01883	0.00055	0.00200
0.86176	-9.25387	0.83642	0.02073	0.00133	-0.00669
-4.76613	11.28734	5.82205	0.01436	0.00924	-0.00615
9.34442	8.16125	4.24799	0.01290	-0.01236	-0.00464
9.03601	-0.32097	0.73861	0.00193	0.00499	-0.02147
-9.75848	4.50494	2.03825	-0.00708	-0.01798	0.00582
-10.08418	3.42011	-6.15829	-0.00420	0.01245	0.01379
3.40226	9.93137	3.18670	-0.01515	0.00094	0.01326
3.53069	4.40784	6.81604	0.01320	-0.01752	0.00449
5.70660	-0.54035	11.01709	-0.00099	0.01888	0.00144
-2.48824	12.49020	1.25954	0.01617	0.00407	-0.00841
-6.54121	9.28369	-3.40850	0.01546	0.01157	0.00184
-5.06096	8.39272	4.48455	0.01388	0.01259	-0.00790
1.15197	7.90414	4.35434	0.01912	-0.00735	0.00828
3.82619	7.86157	2.82153	0.01633	-0.00276	-0.01446
-0.85308	-0.16910	-9.89738	0.02074	-0.00385	-0.00172
12.84792	-3.10592	-4.11225	0.00651	0.01308	0.01046
-2.36308	-4.62244	-9.97960	-0.01305	-0.01222	0.00875
5.30202	1.51375	8.18031	0.00259	0.02036	-0.00544
2.92324	4.43429	-11.01332	0.01366	-0.01325	-0.00171
8.47373	-7.45242	-2.36850	0.00977	0.00603	0.01597
4.56072	-8.24140	-7.84299	-0.00377	-0.01395	0.01246
4.54322	8.30617	-6.86453	-0.01795	0.00497	-0.00586
0.82811	-10.37506	-3.01912	-0.01827	-0.00377	0.00795
-5.41489	4.42822	-5.36139	0.00898	-0.01045	-0.01771
1.49098	-3.46339	9.43018	0.01240	0.01637	0.00405
1.31162	-1.62212	-9.71234	0.01590	0.01396	-0.00019
7.56717	0.54968	-6.66130	-0.01150	0.01282	-0.01201
6.03576	3.65005	10.40714	0.01312	0.00845	-0.01057
8.98009	1.73818	8.94622	-0.00862	0.01559	0.00562
-0.52108	-3.35614	-13.53153	-0.01111	-0.01351	0.00378
7.98529	-10.08749	2.87995	0.00843	0.00203	-0.01624
-7.08181	6.39244	2.39107	-0.00119	-0.00858	0.01942
4.85326	11.54031	-3.58978	0.00091	-0.00584	-0.01755
-8.27153	-2.48136	-5.15033	0.01136	-0.01308	-0.01193
9.54229	-7.75957	2.22736	0.00308	0.00855	0.01657
11.16038	1.88946	5.43452	-0.00153	-0.01655	0.00891
-7.40061	-7.33817	5.62586	0.00260	-0.01328	-0.01391
7.49067	-3.91521	3.13806	-0.00868	-0.01998	-0.00420
-4.92693	8.20944	9.52358	0.01365	0.01165	-0.00298
8.58735	0.25781	2.58415	0.00637	-0.00521	-0.02066
11.08313	4.21645	-0.03083	-0.00689	0.01810	-0.00102
-2.98378	9.36277	5.46777	-0.01900	-0.00308	-0.00509
1.18929	11.21426	6.29804	0.00859	0.00737	-0.01475
-1.52137	-6.09776	9.62162	0.00984	0.01367	0.01022
-3.57907	-8.52326	-3.64634	-0.01940	0.00535	0.00653
10.95551	-0.84377	-4.95008	-0.00318	0.01625	-0.00981
-0.23683	-0.90626	9.48361	-0.02117	-0.00415	-0.00093
7.93063	5.31579	2.32110	-0.01155	0.01782	-0.00134
-2.43643	10.54600	1.19299	-0.01574	-0.00222	-0.01251
-1.60583	-3.96973	-9.23051	0.01185	0.01498	-0.00851
7.37034	-0.12900	-11.11866	-0.00381	-0.01775	-0.00232
10.31081	6.76999	-2.02575	-0.00865	0.01527	0.00700
2.63003	10.84730	-2.72448	-0.01147	0.00646	0.01466
-3.56532	3.00423	-12.39000	0.00729	0.01675	0.00196
-0.13159	10.52306	8.84103	-0.01675	-0.00441	0.00500
7.28757	-3.53257	-9.69328	-0.00847	0.01268	-0.01099
-3.98307	-11.88802	-5.44993	-0.01684	0.00294	0.00589
-3.44016	9.75203	-6.44422	-0.01423	0.00318	0.01240
-8.20870	3.20313	-2.74167	0.00322	-0.00875	-0.01986
-7.61305	9.34040	-4.95622	0.00764	0.01233	0.01150
-7.10868	4.51355	-3.80858	0.01338	0.00812	-0.01535
-3.52012	8.81763	6.17113	0.01241	0.01189	-0.00992
-8.34718	-3.97715	-4.19510	0.00805	0.00320	-0.01906
2.55746	2.03666	-10.15698	-0.00032	0.02005	0.00394
8.30082	5.46663	-8.62108	-0.00241	0.01639	0.00807
4.33639	1.93565	7.57947	0.00351	-0.02171	0.00353
3.07750	10.43416	-0.41445	-0.00877	0.00187	-0.01814
-6.41055	-6.34022	-9.29717	-0.01336	-0.00432	0.01216
11.45484	4.39626	1.95077	-0.00648	0.01772	-0.00187
5.50316	5.68967	-8.10558	0.00824	0.01165	0.01378
-5.38256	-7.39691	-0.02014	-0.00694	0.00510	-0.02028
-8.63451	1.75213	6.16015	0.00019	-0.01951	0.00582
-0.56233	2.85514	10.67757	0.00982	-0.01677	0.00500
-9.21669	-7.93925	6.33679	-0.00509	0.01402	0.01017
5.00092	2.08558	-9.94114	0.01584	-0.01047	0.00577
0.85867	1.89027	9.30822	0.02149	-0.00115	-0.00175
-8.51439	4.20260	9.97753	0.00184	-0.01590	0.00826
3.92481	-6.55751	10.23121	-0.01639	0.00326	0.00838
1.49708	-12.16570	-0.71112	0.01364	0.00090	0.01329
-1.45444	-11.19278	-0.53834	-0.01624	0.00156	0.01134
1.85471	10.73015	7.64885	0.01343	-0.00869	0.00894
2.16178	11.42993	-2.69532	-0.00739	-0.00276	-0.01765
8.00549	4.10438	9.12388	0.00383	-0.01768	0.00460
5.03974	-5.94692	11.17578	0.01557	0.00897	-0.00225
-4.76223	-6.11359	4.79985	-0.01390	-0.00249	-0.01697
-9.79101	-2.67308	7.54906	-0.00587	0.01780	-0.00131
-5.17375	-3.32032	7.10861	0.01688	0.00253	0.01347
-1.27912	-3.78320	11.67211	-0.01362	0.01300	0.00272
1.80544	-3.19962	-12.95867	0.01794	-0.00140	0.00284
-4.08677	9.74595	-7.04327	-0.01695	-0.00793	-0.00114
-9.15101	5.80454	4.10210	0.00754	0.01675	-0.00689
-9.22448	-0.81467	7.15004	-0.00588	-0.01606	-0.00942
-2.17006	1.55037	-9.78864	0.01579	0.01370	-0.00133
7.57739	5.70747	-7.15657	-0.00854	-0.00802	-0.01544
10.25863	-3.21953	-0.05547	0.00514	0.01655	-0.01068
-7.38898	6.79573	-5.78196	-0.01396	-0.00394	0.01321
-4.10972	-10.92269	-6.39010	-0.01230	0.01000	-0.00919
-0.39026	-2.41422	12.78608	0.00645	-0.01710	-0.00303
6.36859	-6.95724	5.94788	0.00085	0.01342	0.01479
10.84262	6.91284	-4.28511	-0.01066	0.01406	-0.00428
1.13053	5.66072	-11.95585	0.00699	-0.01557	-0.00671
-5.93461	-5.06745	-7.18548	-0.01113	0.01698	-0.00278
11.02644	-1.75977	3.11535	0.00454	-0.00442	-0.01856
10.79901	0.32949	-5.96488	0.00689	0.01190	0.01314
-1.30486	-11.31569	6.94050	-0.00448	-0.00890	-0.01535
-11.33486	-6.98876	0.03609	0.00559	-0.00898	0.01495
-12.77938	-5.71710	-0.02588	-0.00691	0.01546	-0.00570
-2.85009	8.99939	5.51994	0.00949	0.01140	-0.01369
6.62761	5.59159	8.16820	-0.01283	0.01448	0.00050
0.21041	-10.06556	2.11655	0.01118	0.00383	0.01711
7.82003	-7.59543	8.06879	-0.00150	-0.01387	-0.01161
-9.04908	-2.95488	-8.35807	0.00100	-0.01799	0.00527
-3.38171	-10.25971	-2.33950	0.00624	0.00227	-0.01895
11.55491	6.09628	3.70462	0.00384	0.00331	-0.01742
8.82216	-4.54737	0.90762	0.00157	0.00701	0.01987
-8.44541	-4.02520	7.41977	0.01308	-0.00130	0.01418
-7.74865	-4.36878	-3.41927	-0.00494	-0.00680	0.01989
-9.31122	0.34845	-4.89293	0.00013	0.02053	0.00121
4.66406	-6.22110	6.58456	0.01625	0.01312	0.00089
-0.20231	2.08175	10.85935	-0.01071	0.01664	-0.00339
-7.33445	2.72693	6.20347	0.00045	-0.01912	0.00893
11.42159	-3.78573	1.12849	-0.00385	-0.00634	0.01773
-12.84603	3.67106	-3.74985	-0.00614	-0.01598	0.00539
10.79389	-3.39319	2.78052	0.00685	0.01759	-0.00514
8.52187	5.44479	-5.40856	0.00808	0.00462	0.01738
-0.04142	-8.19486	9.80704	0.01863	0.00114	0.00103
12.33041	-3.78954	0.50999	-0.00550	-0.01771	0.00148
-2.14479	4.84715	-7.40075	-0.01130	-0.01721	-0.00800
-12.26288	0.95252	-0.02537	0.00042	0.00585	0.01812
8.93254	-3.65380	2.84881	-0.00288	-0.01672	-0.01242
-9.25070	-3.70995	7.82340	-0.01255	0.00924	-0.01046
2.04568	-1.69905	8.75771	-0.01402	0.01576	0.00633
1.39009	-11.37363	-6.75146	0.01519	0.00654	-0.00789
-9.33270	-3.61883	8.62527	0.00701	-0.01699	0.00046
-5.36623	-5.87158	-4.09915	-0.00830	0.01638	-0.01260
-7.88937	8.92128	3.89556	-0.01465	-0.01057	-0.00546
-0.80087	-8.41279	9.05091	-0.01757	0.00598	0.00401
-10.60920	-6.60439	-2.72204	0.00548	-0.01359	0.01160
-4.07565	1.35501	9.04881	-0.00609	0.01937	-0.00565
0.41167	-11.87563	2.11417	-0.01430	-0.00273	-0.01256
-4.95629	-7.37224	2.80961	0.01392	-0.01329	-0.01032
4.96818	9.78167	-7.93737	-0.00811	0.01253	0.01036
-8.58616	9.13284	-0.10944	-0.01233	-0.01149	0.00850
6.09298	4.81209	7.61202	0.01671	-0.00741	-0.00869
-3.89423	3.34945	8.07771	0.01889	-0.00238	0.01009
-8.64925	9.26601	-1.44149	-0.00424	-0.00113	0.01819
9.72281	1.49094	7.01566	-0.00785	0.01585	0.00752
2.18429	-1.97202	-9.08208	0.02017	0.00689	0.00336
-7.46884	-8.29018	-5.30170	-0.00188	0.01136	-0.01512
2.11980	1.07836	8.98775	-0.00605	-0.02064	0.00390
3.32218	0.74852	-13.00171	0.00715	-0.01675	0.00086
3.34816	-7.02255	-5.61026	0.00421	-0.01191	0.01743
-4.11050	-2.88540	-9.96515	0.01369	-0.01449	-0.00145
-8.30645	0.97061	-7.37791	0.01124	0.01232	-0.01103
-8.62648	-7.21889	6.73468	-0.00435	0.01474	0.01022
6.50262	-11.32951	-5.03769	-0.00857	0.00200	-0.01555
0.10021	-9.42909	7.02812	-0.00658	0.01091	0.01473
-1.17832	-3.56272	10.42887	0.00827	-0.01755	-0.00506
-0.94191	9.03052	3.68105	0.00223	-0.00780	0.01970
-10.84620	5.23840	-0.45996	0.00825	0.01663	-0.00507
8.51308	6.77171	1.63956	0.00627	-0.00332	-0.01884
3.05203	4.09545	-11.62364	0.00610	-0.01717	-0.00445
-3.60741	1.60834	-8.07060	0.01979	0.00682	-0.00748
8.58196	2.79842	-5.73503	-0.00654	-0.01162	-0.01545
1.19573	-7.43413	-9.51474	0.00157	-0.01497	0.01189
3.45880	-10.97049	7.20421	0.01263	0.00970	0.00870
-3.14359	-5.67973	8.35426	0.01785	0.00387	0.00935
0.19800	-9.22884	9.85333	0.01784	-0.00242	-0.00263
-3.37390	-2.46042	12.18674	-0.00906	0.01625	0.00077
5.95041	4.74213	9.57032	-0.01646	0.00688	0.00683
6.25540	8.02855	-8.15021	0.01621	-0.00539	0.00713
-4.60772	7.35298	10.45326	-0.01690	-0.00552	-0.00357
4.43033	-2.91585	10.05555	-0.01245	-0.01537	0.00103
5.78048	-6.52226	-5.21315	0.01694	0.01149	0.00440
-6.78695	-3.21591	5.54345	0.01259	-0.01691	0.00561
1.43047	-10.25961	4.12393	-0.01917	-0.00039	0.00567
-2.90985	2.39829	-12.76884	-0.01776	-0.00277	0.00353
-8.98709	1.30165	-0.84311	-0.00151	-0.01834	-0.01218
1.77099	-2.98959	-12.00278	0.00601	-0.01716	0.00516
-2.70257	8.24293	-3.36243	-0.01862	-0.00899	-0.00707
-0.13455	7.24278	7.50474	-0.01589	0.00936	-0.00931
9.50141	0.49503	10.05510	-0.00284	0.01765	0.00182
7.70311	9.43348	1.56104	-0.00019	0.00326	-0.01878
-2.95758	-9.97060	-6.16536	0.01522	-0.00909	0.00740
-11.60796	4.52628	2.27745	-0.00114	-0.01067	0.01541
-6.87395	1.96513	-7.51102	0.00382	-0.01857	-0.00836
-3.73565	7.43141	-7.23315	-0.01569	0.00379	0.01199
-1.78335	1.94946	11.99957	0.01631	0.00983	0.00083
7.56213	10.76914	1.43874	-0.00228	-0.00083	0.01821
7.10206	2.57567	7.43440	-0.00979	-0.01194	0.01349
0.12037	3.02884	-8.77933	-0.01746	-0.01238	-0.00451
-4.02711	-9.54628	-6.48623	0.00194	0.01012	-0.01609
3.23818	12.43558	-3.74376	0.00889	-0.00668	-0.01450
-2.12464	13.46272	1.83604	0.01549	0.00360	-0.00850
-7.35574	6.09879	-5.48172	-0.00303	-0.01519	-0.01283
-11.70151	-5.83778	2.18755	-0.00662	0.00751	-0.01539
-5.78598	-2.95348	-11.33115	-0.00499	-0.01644	0.00684
-1.33884	6.74836	11.72248	-0.00044	0.01569	-0.00908
-0.43292	12.10528	-0.26167	0.01654	0.00038	-0.00973
-7.93858	-6.08578	9.50893	0.01281	0.00261	0.01237
5.20364	-5.93328	-3.71085	-0.01750	-0.00798	-0.01178
-0.27578	7.38782	10.99245	0.00952	0.01314	-0.00859
-0.94614	-4.64239	7.25870	0.02231	0.00102	0.00356
-12.87288	4.09401	0.59684	-0.00066	0.00057	-0.01816
-0.56368	12.78670	-0.65650	-0.01120	-0.00126	-0.01488
5.77540	-2.87119	9.90756	0.01680	0.00511	-0.00831
5.94091	5.75245	8.20166	-0.01683	0.00579	0.00813
-10.69847	4.22313	6.36845	-0.00821	0.00351	-0.01612
-9.26240	-6.41817	-1.43581	-0.00973	0.01107	0.01324
-6.64527	-5.51771	-9.12342	-0.01305	0.01354	0.00131
8.55260	-2.89979	-10.39375	0.01387	-0.00029	0.01149
0.12699	-3.81121	8.38361	0.02176	-0.00254	-0.00148
6.67505	3.15916	-4.74326	-0.00127	0.01947	0.01118
11.66524	0.60662	-5.32565	0.00567	0.01130	0.01371
9.51280	4.42245	6.25753	-0.00534	-0.01015	0.01529
-3.24840	-7.54559	4.74889	-0.01818	0.00045	-0.01173
3.26805	-0.45684	8.41950	-0.00069	-0.02213	-0.00093
10.95281	-6.71719	1.81690	-0.00985	-0.01426	0.00662
-0.91940	1.56742	-9.49041	-0.00336	0.02085	0.00377
-10.04868	2.51170	-6.00450	-0.00385	0.01427	0.01242
9.85358	-3.14160	1.28188	0.00526	0.01901	0.00618
-7.66979	-0.15343	-6.26903	-0.00940	0.01539	0.01112
-11.51429	-6.42297	-0.98491	0.00753	-0.01473	0.00801
5.36892	-3.01260	-9.64633	-0.00107	0.01864	-0.00641
-4.72423	-11.52497	-0.94139	0.01701	-0.00657	-0.00498
-3.62666	1.16556	9.76340	-0.00130	0.02036	-0.00292
-0.88175	-6.29365	8.61185	0.02011	0.00143	0.00310
-4.68030	5.76316	9.48505	-0.01636	0.00277	-0.00976
6.91583	-2.42587	-5.30117	0.00617	0.02121	-0.00166
-9.84879	-3.84138	-3.97278	-0.00643	-0.00274	0.01860
-7.65726	-0.19488	-11.46495	0.01022	0.01304	-0.00705
2.09250	-13.42233	2.78130	0.01486	0.00421	0.00916
-1.87362	-7.25561	-5.56944	0.01369	-0.01242	0.01158
-3.11311	-9.62012	0.32030	0.01937	-0.00643	-0.00483
-6.91663	-12.17460	-0.64668	-0.01506	0.00876	-0.00390
-5.73956	4.33456	11.38224	0.01587	0.00726	0.00524
5.93725	-3.03819	8.98573	0.00478	-0.01718	-0.00897
1.20591	3.02863	-13.20983	0.01788	-0.00276	0.00100
10.11438	0.86262	-4.89286	0.00875	-0.00177	0.01777
-7.92909	7.21571	5.76568	0.01399	0.00616	0.01154
-1.09495	1.26905	-10.42433	-0.01348	0.01515	0.00326
9.42737	-6.91435	5.93978	0.00195	-0.01036	-0.01515
-5.27429	-7.26048	-6.92884	-0.00937	-0.00802	0.01553
9.12374	-4.06587	-6.18726	-0.01035	0.00176	-0.01642
-9.84953	3.33428	-0.97465	0.00302	0.00300	-0.02020
9.72941	-7.57290	-0.83009	-0.01099	-0.01324	-0.00807
-2.52935	-11.27652	4.06594	-0.00088	-0.00629	-0.01800
-9.83881	1.39369	-3.84677	-0.00329	-0.02015	0.00111
9.07800	5.41930	5.63336	0.00899	-0.01698	0.00184
8.98618	-5.50079	8.39594	0.00293	-0.01344	-0.01194
1.92025	8.84281	5.57251	-0.01002	-0.00791	0.01600
7.60384	1.45991	-9.16254	-0.00453	0.01873	-0.00078
-7.50576	5.66432	-3.71689	0.01383	0.01073	-0.01156
0.59481	-9.18866	8.98189	-0.00036	-0.01303	-0.01331
-10.13682	-5.93566	-0.57834	-0.00975	0.01619	0.00472
10.15477	-6.48925	6.31777	-0.00598	0.00617	0.01595
-0.89145	3.60646	-11.86063	-0.01395	-0.01253	-0.00276
6.74484	7.81982	-9.05500	-0.01404	-0.00096	-0.01129
-1.30950	-3.77779	10.07214	0.01728	-0.01048	-0.00168
-9.27952	8.77660	-4.59854	-0.01264	-0.01300	0.00069
-5.98589	-5.05703	6.00643	0.00656	0.01174	0.01642
1.06747	-7.68185	9.86978	0.01817	0.00473	0.00172
-6.98806	1.63482	-9.22688	-0.01298	0.00907	0.01144
1.96805	-1.93264	-12.56220	-0.00053	-0.01842	0.00275
-9.68329	-1.77643	-0.08935	0.00287	-0.01492	-0.01487
3.65971	-1.48471	12.62672	-0.00847	0.01573	0.00430
1.34563	-8.76935	-4.19279	-0.01174	0.00616	-0.01666
-9.23488	4.95190	-5.00045	0.00405	-0.00936	-0.01674
-12.10891	1.01940	4.62907	0.00187	0.01842	0.00084
-6.86715	6.65908	-6.39319	-0.01395	-0.00109	0.01385
-4.74107	6.54417	-3.75008	-0.01122	0.00281	0.01909
-0.03589	10.72754	7.87215	-0.01457	-0.00661	0.00894
-6.66818	-7.01790	4.80869	0.00048	0.01116	0.01695
-0.46745	11.10969	-1.01446	0.01754	0.00160	0.00943
-10.10275	-2.68738	-0.29321	0.00533	-0.01986	-0.00168
5.55407	-2.25247	12.57311	0.01212	0.01283	-0.00306
-2.10941	6.95384	11.71424	-0.00995	-0.01362	0.00630
9.08549	5.80356	3.21659	-0.01127	0.01621	0.00258
-2.19631	8.66207	-10.36920	0.01388	0.01016	0.00554
4.73611	1.48581	-12.70816	-0.00585	0.01713	-0.00018
-5.91092	6.56812	2.34471	-0.01499	-0.00860	-0.01368
-2.38895	-3.35188	12.36562	0.01790	-0.00409	0.00235
-5.09163	-8.23064	5.51810	0.01709	-0.01039	0.00027
6.04357	6.63109	1.40177	0.00396	-0.00789	0.02027
7.02694	-11.12411	0.70611	-0.00837	-0.00625	-0.01516
-11.63663	1.89256	-2.00347	0.00438	0.01012	-0.01586
5.49900	6.20152	6.39563	-0.01367	0.01516	-0.00295
-2.99708	4.94296	-8.23913	0.00859	-0.01492	-0.01207
-1.70706	-0.96459	10.57781	0.01954	-0.00500	0.00270
2.71288	9.35165	7.69667	0.00374	0.01115	-0.01487
-4.99653	7.73316	3.12098	-0.00813	-0.01169	0.01596
7.53763	5.44330	-2.68658	-0.00935	0.00360	-0.01895
-5.57495	9.56721	-3.32425	-0.00575	-0.00906	-0.01645
-7.58044	-8.91530	6.53790	-0.00979	0.01362	0.00721
-8.61868	6.24076	3.50928	-0.00778	-0.00042	-0.01836
-5.76061	7.24068	8.70473	0.01193	-0.00621	0.01306
0.97757	-10.09330	7.30516	-0.01831	-0.00377	-0.00276
0.23331	-2.82742	11.59519	0.01140	0.01522	0.00348
7.81322	-7.60444	-0.34673	-0.00197	-0.00111	-0.02008
-11.75635	1.32233	1.30372	0.00097	0.01723	-0.00878
4.19853	-8.14648	10.26098	0.01107	0.01299	0.00579
-1.16768	5.89264	-10.64350	0.00087	0.01674	0.00917
-7.23257	-9.17304	-3.19610	0.01149	-0.01228	0.00926
-10.24782	-6.63618	-5.21742	-0.01003	0.00378	0.01489
2.53702	4.17094	8.02813	-0.00376	-0.01850	0.01080
-3.28319	11.30375	-5.20048	-0.00978	0.00419	0.01529
-2.43450	10.79289	-4.46800	0.00147	-0.00709	-0.01793
10.10752	2.08762	5.16519	-0.00842	-0.00267	0.01756
-8.64454	0.32816	0.52769	-0.00038	-0.02147	0.00712
1.04063	-5.82578	-9.15268	-0.00912	-0.01567	0.00894
-5.35114	8.17617	3.45144	0.01600	0.01238	-0.00452
-8.28376	-5.04068	-9.12969	-0.01372	0.00059	0.01212
